# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_shifted_model
# start_datetime = 2025-04-28 19:11:02 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/dr17bfvw.json
# init = 2 (Default)
# random
#   seed = 50383
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_shifted2ahh_udx/model_shifted-20250428151102_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_shifted.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.081066
# Diagonal elements of inverse mass matrix:
# 1.13094, 0.0531294, 0.00143244, 0.00458436, 0.688154, 0.000336726
-3897.28,0.590574,0.081066,6,63,0,3902.8,-5.25671,1.44169,0.337032,0.388207,39.457,29.2511
-3894.25,0.98247,0.081066,6,63,0,3899.53,-6.99198,1.81962,0.383639,0.418958,38.5729,29.228
-3894.69,0.881204,0.081066,5,63,0,3896.62,-7.3002,1.86508,0.372205,0.428766,38.6061,29.3171
-3894.34,0.999705,0.081066,6,63,0,3897.39,-8.44,2.16121,0.369594,0.426619,40.2102,28.2535
-3894.06,0.857252,0.081066,6,63,0,3899.89,-9.28465,2.34462,0.329057,0.367328,38.2623,28.4472
-3895.12,0.934415,0.081066,6,63,0,3898.03,-9.3984,2.38342,0.317953,0.408866,40.0231,30.1462
-3894.67,0.982607,0.081066,5,31,0,3897.16,-10.0175,2.46406,0.273973,0.420768,39.9656,29.3101
-3895.09,0.964343,0.081066,6,63,0,3896.54,-6.79779,1.81743,0.365773,0.364609,38.7044,28.6635
-3895.19,0.925247,0.081066,6,63,0,3899.21,-10.4755,2.57568,0.287122,0.438366,39.5143,28.8542
-3894.89,0.989436,0.081066,5,63,0,3896.45,-9.81226,2.45218,0.297399,0.453596,39.3034,29.2159
-3894.9,0.998288,0.081066,6,63,0,3897.28,-6.98333,1.84,0.264507,0.365345,39.3344,29.0632
-3898.15,0.758507,0.081066,6,63,0,3901.53,-8.69594,2.24069,0.409473,0.375938,37.4402,29.5907
-3898.07,0.997724,0.081066,5,31,0,3900.81,-9.08862,2.24692,0.392094,0.369296,37.5936,30.2015
-3896.34,0.988288,0.081066,4,15,0,3898.53,-9.04183,2.29248,0.387577,0.37764,37.7527,30.1232
-3893.51,0.999886,0.081066,5,31,0,3897.14,-8.9353,2.23435,0.332049,0.373352,37.7909,29.4036
-3893.12,0.866923,0.081066,5,63,0,3896.17,-8.15774,2.06875,0.285391,0.425167,38.9984,28.7172
-3893.29,0.964557,0.081066,5,63,0,3895.11,-9.65331,2.38423,0.332246,0.411353,40.3439,29.283
-3896.43,0.796565,0.081066,5,31,0,3899.01,-10.1231,2.51886,0.335509,0.437956,39.7137,27.8741
-3896.97,0.999978,0.081066,5,31,0,3899.02,-10.4516,2.56996,0.344164,0.432797,39.8649,27.8152
-3892.14,0.997512,0.081066,5,31,0,3897.48,-9.16291,2.30077,0.321528,0.404542,38.798,28.7986
-3894.57,0.690048,0.081066,5,63,0,3896.51,-8.21445,2.03764,0.356955,0.389415,39.1082,29.0459
-3897.42,0.841411,0.081066,4,19,0,3898.4,-8.37586,2.20262,0.30497,0.363193,39.4127,29.5626
-3895.16,0.976373,0.081066,6,63,0,3898.27,-9.41161,2.30852,0.354173,0.433749,39.5724,28.5331
-3895.78,1,0.081066,3,11,0,3896.69,-9.3464,2.38341,0.361647,0.439455,39.5722,28.4414
-3894.88,0.999845,0.081066,5,31,0,3897,-10.1511,2.47292,0.358618,0.399328,39.9044,28.6016
-3894.9,0.966234,0.081066,5,31,0,3897.12,-9.50399,2.33594,0.357687,0.386087,40.7454,28.4829
-3893,0.998899,0.081066,6,63,0,3895.47,-7.69754,2.01065,0.326007,0.416221,39.1127,29.4461
-3895.23,0.999097,0.081066,5,63,0,3896.24,-8.01013,2.02646,0.362469,0.404929,38.1821,30.3005
-3892.69,0.998327,0.081066,5,31,0,3895.99,-7.60674,1.95481,0.317993,0.384549,38.2018,28.9077
-3893.14,0.981208,0.081066,6,63,0,3894.1,-9.78572,2.44863,0.344152,0.40126,40.2603,29.3033
-3892.46,0.975228,0.081066,5,63,0,3893.95,-9.47147,2.37065,0.314571,0.400442,39.9627,29.3863
-3896.78,0.994532,0.081066,6,63,0,3897.34,-9.58181,2.39447,0.337941,0.405566,39.7046,27.416
-3893.94,0.899683,0.081066,5,31,0,3899.7,-8.57907,2.15265,0.348052,0.411103,41.1686,29.3235
-3892.03,0.891527,0.081066,5,63,0,3895.97,-8.42237,2.13583,0.348298,0.372717,39.4523,29.3602
-3894.58,0.997046,0.081066,4,31,0,3895.89,-8.68445,2.19598,0.364901,0.3507,39.1469,29.8748
-3893.33,0.935334,0.081066,5,63,0,3896.99,-7.62972,1.9892,0.320926,0.356249,39.2155,29.1697
-3895.52,0.997777,0.081066,5,31,0,3896.86,-7.0025,1.84657,0.33664,0.341637,40.0579,29.5209
-3892.8,0.984569,0.081066,5,63,0,3898.7,-7.21199,1.89658,0.315345,0.40086,39.5821,29.4638
-3892.48,0.976349,0.081066,5,63,0,3897.64,-7.52843,1.95802,0.345375,0.377123,39.6561,29.447
-3894.72,0.998139,0.081066,5,31,0,3895.52,-8.19461,2.09948,0.27748,0.405806,38.244,28.1764
-3894.81,0.977923,0.081066,6,63,0,3897.72,-7.84808,2.02834,0.380879,0.382099,40.2471,30.0702
-3898.26,0.971841,0.081066,5,31,0,3899.44,-8.37721,2.11305,0.424909,0.375272,40.3366,30.2971
-3893.67,0.912201,0.081066,5,31,0,3900.78,-8.8542,2.24631,0.289192,0.42204,39.9552,29.7241
-3894.85,0.928511,0.081066,6,63,0,3897.54,-8.09555,2.08769,0.348169,0.377922,37.434,28.5274
-3894.9,0.885224,0.081066,5,31,0,3897.65,-8.17921,2.09807,0.339476,0.377143,37.265,28.5428
-3900.08,0.582701,0.081066,6,63,0,3903.42,-5.839,1.65274,0.312002,0.383975,40.7251,29.5046
-3893.7,0.988064,0.081066,5,63,0,3902.55,-9.08808,2.295,0.337598,0.385162,37.5592,29.0388
-3894.01,0.985496,0.081066,6,63,0,3895.67,-9.29129,2.34494,0.299054,0.372384,38.6918,29.8734
-3893.34,0.992575,0.081066,6,63,0,3897.84,-7.92126,2.00799,0.362146,0.420769,39.3421,28.4685
-3893.15,1,0.081066,6,63,0,3895.01,-9.35372,2.32546,0.328517,0.391541,40.6981,29.4089
-3895.48,0.998414,0.081066,6,63,0,3897.01,-10.2641,2.52899,0.340633,0.341986,39.0279,29.0376
-3893.78,0.999956,0.081066,6,63,0,3897.04,-9.95828,2.47954,0.330444,0.419941,40.5327,29.1173
-3894.08,0.917191,0.081066,6,63,0,3897.99,-8.69433,2.17166,0.331323,0.38855,37.4797,29.4319
-3893.61,0.952185,0.081066,6,63,0,3894.79,-8.42773,2.14797,0.331176,0.396183,41.2736,28.7234
-3892.01,0.949049,0.081066,5,31,0,3894.25,-8.29696,2.12224,0.314174,0.406768,39.8658,28.7729
-3893.33,0.998372,0.081066,5,63,0,3894.66,-9.48022,2.35472,0.290203,0.39156,39.9537,29.6205
-3895.91,0.983874,0.081066,6,63,0,3897.6,-10.8606,2.66871,0.372551,0.411284,38.706,28.374
-3892.25,0.999665,0.081066,5,63,0,3897.53,-8.25695,2.1048,0.324442,0.381076,39.3611,29.7393
-3892.12,0.929656,0.081066,5,63,0,3895.12,-9.17487,2.30945,0.310597,0.394465,38.805,28.9508
-3892.15,0.850763,0.081066,6,63,0,3894.65,-7.79407,2.01511,0.353827,0.404309,39.8014,29.1944
-3891.8,0.933353,0.081066,5,31,0,3892.64,-7.76573,2.00705,0.327295,0.396799,39.7594,29.0546
-3893.22,0.938082,0.081066,4,23,0,3895.25,-7.42318,1.94673,0.31032,0.412691,40.2107,29.2941
-3894.16,0.799923,0.081066,5,31,0,3896.97,-6.22847,1.67149,0.348024,0.379299,39.6758,29.2358
-3894.62,0.894212,0.081066,6,63,0,3898.16,-10.5107,2.61209,0.319842,0.414089,38.3586,29.0397
-3895.14,0.988039,0.081066,5,31,0,3896.06,-10.7219,2.64637,0.302451,0.419001,38.3097,28.9873
-3894.79,0.999824,0.081066,6,63,0,3897.81,-9.27105,2.32403,0.346855,0.340502,40.0048,29.3567
-3893.17,0.991073,0.081066,6,63,0,3897.15,-7.49362,1.94313,0.294616,0.431566,39.3942,28.8869
-3893.99,0.758914,0.081066,6,63,0,3896.15,-8.08793,2.10565,0.298274,0.38413,40.4376,29.3015
-3893.99,0.959079,0.081066,6,63,0,3896.36,-9.48649,2.33259,0.364028,0.39767,38.5057,28.8349
-3893.68,0.67427,0.081066,6,63,0,3897.19,-8.81239,2.18333,0.323845,0.388441,40.5738,29.2389
-3892.88,0.975078,0.081066,4,23,0,3896.18,-8.47195,2.18625,0.322553,0.407593,39.6128,28.9045
-3894.38,0.99678,0.081066,5,31,0,3894.8,-9.55615,2.34717,0.305552,0.376693,38.4357,28.6545
-3895.72,0.999399,0.081066,5,31,0,3897.04,-9.64814,2.36985,0.317951,0.36685,37.5921,29.6096
-3896.14,0.99382,0.081066,5,31,0,3898.11,-9.99637,2.46016,0.289725,0.396277,37.8482,30.1257
-3893.59,0.988197,0.081066,5,63,0,3898.33,-8.79089,2.20531,0.289292,0.430574,39.5083,29.6824
-3893.94,0.988446,0.081066,6,63,0,3895.38,-7.75813,1.97723,0.379668,0.37038,39.0243,28.4758
-3895.39,0.900943,0.081066,6,63,0,3897.12,-9.18116,2.26947,0.329919,0.436418,40.1522,29.9844
-3897.11,0.939653,0.081066,6,63,0,3904.67,-8.15321,2.03738,0.266779,0.347284,39.8403,28.6618
-3896.04,0.998859,0.081066,6,63,0,3900.06,-8.63164,2.22218,0.405809,0.419098,38.2178,29.517
-3893.87,0.912444,0.081066,6,63,0,3898.85,-8.54633,2.18192,0.271852,0.392664,40.6244,28.7777
-3893.93,0.983652,0.081066,6,63,0,3897.65,-9.07533,2.26803,0.39835,0.397621,38.4156,29.172
-3893.93,0.986759,0.081066,6,63,0,3896.33,-7.5705,1.93719,0.274719,0.412731,40.4744,28.9785
-3893.31,0.961325,0.081066,6,63,0,3895.63,-7.92462,2.04011,0.380981,0.377106,38.4413,29.1348
-3893.07,0.999985,0.081066,6,63,0,3895.03,-8.42652,2.1312,0.277132,0.408586,39.5996,29.6178
