# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 20:40:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/182mky5f.json
# init = 2 (Default)
# random
#   seed = 51468
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_baselinebxhjy7_k/model_baseline-20250428164048_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.113482
# Diagonal elements of inverse mass matrix:
# 0.00025277, 1.76986e-05, 0.00139073, 0.00496888, 1.02473, 0.00050738
-354182,0.810735,0.113482,4,31,0,354187,2.09051,-0.0027991,0.362529,0.381946,39.2036,31.1867
-354183,0.942735,0.113482,5,63,0,354187,2.0722,0.000712594,0.365843,0.373974,39.0617,31.0543
-354183,1,0.113482,5,31,0,354185,2.06717,0.00149839,0.285739,0.429206,41.8186,32.1269
-354182,0.987161,0.113482,5,31,0,354187,2.07646,-0.000593066,0.387412,0.38204,39.0854,31.1369
-354183,0.749647,0.113482,2,3,0,354185,2.07821,-0.000580668,0.389609,0.385327,38.974,31.0993
-354183,0.99852,0.113482,5,31,0,354185,2.07883,-0.00217905,0.396475,0.409161,40.2928,30.6207
-354182,0.99496,0.113482,5,31,0,354188,2.09327,-0.00372302,0.285948,0.372632,40.244,31.0007
-354181,0.89347,0.113482,5,31,0,354185,2.08633,-0.00255627,0.273175,0.39553,40.9589,31.7889
-354181,0.926168,0.113482,5,31,0,354184,2.05603,0.00244229,0.344595,0.371,41.1491,32.4506
-354182,0.981853,0.113482,5,31,0,354184,2.0631,0.00134912,0.372466,0.435753,40.812,30.813
-354182,0.963162,0.113482,5,31,0,354184,2.05535,0.00305924,0.39703,0.398643,39.7796,31.0463
-354180,0.891146,0.113482,5,31,0,354185,2.07427,-0.0010453,0.324033,0.367588,40.5603,31.3135
-354181,0.999017,0.113482,5,31,0,354182,2.10072,-0.00517594,0.317438,0.396984,39.979,31.2794
-354183,0.692827,0.113482,5,31,0,354186,2.088,-0.0044183,0.341745,0.37139,40.7016,32.1453
-354182,0.782065,0.113482,4,23,0,354188,2.10354,-0.00623772,0.31423,0.392526,41.4021,31.3928
-354183,0.828125,0.113482,2,7,0,354184,2.10612,-0.00601148,0.306576,0.389006,41.6592,31.439
-354182,0.994808,0.113482,4,15,0,354183,2.10237,-0.00559032,0.314254,0.380999,41.6368,31.4941
-354183,0.849571,0.113482,5,31,0,354184,2.09591,-0.00536451,0.326259,0.371779,41.5004,31.7312
-354181,0.998778,0.113482,5,31,0,354183,2.09612,-0.00436932,0.323566,0.365736,41.1231,31.7711
-354182,0.999452,0.113482,5,31,0,354183,2.09827,-0.00497905,0.294479,0.362874,40.287,31.3198
-354185,0.977962,0.113482,5,31,0,354187,2.11753,-0.00804192,0.333694,0.407213,41.2002,32.4628
-354182,0.999264,0.113482,4,31,0,354190,2.09409,-0.00405178,0.35957,0.424632,41.1792,32.0433
-354182,0.992047,0.113482,5,31,0,354183,2.04711,0.0043512,0.330404,0.358526,40.6707,31.2429
-354181,0.953697,0.113482,5,31,0,354184,2.08523,-0.00243392,0.322999,0.437667,40.299,31.7993
-354181,0.989282,0.113482,5,31,0,354182,2.06093,0.00196483,0.324509,0.356703,40.9629,31.2602
-354180,0.659691,0.113482,4,23,0,354189,2.06089,0.00150341,0.319074,0.379756,40.4132,31.5843
-354181,0.885974,0.113482,5,31,0,354182,2.07787,-0.00173542,0.30472,0.416658,40.4592,32.0641
-354184,0.81414,0.113482,5,31,0,354186,2.05423,0.00221109,0.357225,0.385386,38.0452,32.2323
-354184,0.998699,0.113482,5,31,0,354188,2.06661,0.000982706,0.423338,0.428415,40.5417,32.4163
-354183,0.71729,0.113482,5,31,0,354188,2.07463,0.00042064,0.35608,0.412403,42.2219,32.0174
-354184,0.96758,0.113482,5,31,0,354186,2.0836,-0.00107426,0.341077,0.388472,42.3958,32.1047
-354181,0.997431,0.113482,5,31,0,354187,2.08771,-0.00251105,0.297435,0.394442,41.3776,31.7029
-354182,0.960946,0.113482,5,31,0,354183,2.09221,-0.00312616,0.316628,0.413007,41.7217,31.5181
-354183,0.999046,0.113482,5,31,0,354184,2.08575,-0.00341761,0.337899,0.454161,40.5748,31.2308
-354184,0.944112,0.113482,5,31,0,354188,2.04714,0.0037078,0.335665,0.369891,40.9528,29.8775
-354183,0.997887,0.113482,5,31,0,354190,2.10094,-0.00587852,0.343305,0.404458,42.1374,31.2941
-354182,0.999773,0.113482,5,31,0,354184,2.08336,-0.00276443,0.377964,0.4235,41.226,31.7858
-354184,0.999767,0.113482,5,31,0,354185,2.10457,-0.00566726,0.332128,0.360581,39.5597,32.4166
-354182,0.986231,0.113482,5,31,0,354185,2.1083,-0.0067571,0.319916,0.395061,40.4679,31.2487
-354184,0.765085,0.113482,5,31,0,354187,2.06724,-0.000554586,0.312476,0.409438,42.0852,30.6171
-354183,1,0.113482,5,31,0,354185,2.08792,-0.00419194,0.354421,0.390443,40.1184,32.2524
-354180,0.986759,0.113482,4,31,0,354186,2.06381,0.00146736,0.322244,0.37414,40.8906,31.6071
-354182,0.995323,0.113482,4,31,0,354187,2.05935,0.00218365,0.265281,0.376688,39.6322,31.3252
-354184,0.851766,0.113482,4,15,0,354185,2.04585,0.00406944,0.269993,0.380822,38.9493,30.9989
-354181,0.71452,0.113482,4,15,0,354187,2.06182,0.00212271,0.355697,0.376722,39.7993,31.4486
-354181,0.852568,0.113482,5,31,0,354183,2.07896,-0.000763369,0.336975,0.398491,39.5661,31.4582
-354182,0.999087,0.113482,5,31,0,354184,2.07201,-0.000502981,0.36446,0.410536,42.3173,31.6013
-354181,0.922296,0.113482,5,31,0,354183,2.07439,-0.000714034,0.300252,0.378115,38.6473,31.6926
-354180,0.930455,0.113482,5,31,0,354182,2.06701,0.000755742,0.316217,0.412084,40.4108,31.9321
-354181,0.997654,0.113482,5,31,0,354182,2.07722,-0.00114057,0.290589,0.375985,41.2945,30.7992
-354180,0.701309,0.113482,3,15,0,354186,2.07674,-0.00094132,0.336576,0.382866,40.5995,31.5415
-354181,0.997664,0.113482,4,31,0,354182,2.08151,-0.00178421,0.324539,0.373707,40.2772,30.8556
-354181,0.990937,0.113482,5,31,0,354182,2.06696,0.000909425,0.352587,0.429282,40.8589,31.3053
-354181,0.86556,0.113482,5,31,0,354183,2.07027,-0.000758769,0.321014,0.366227,40.0921,31.9989
-354182,0.916019,0.113482,5,31,0,354185,2.05702,0.00220037,0.339174,0.382327,40.6044,33.113
-354185,0.966496,0.113482,5,31,0,354186,2.06533,0.00138772,0.403698,0.396391,39.3324,33.1757
-354186,0.741805,0.113482,5,31,0,354190,2.07219,-0.00123177,0.241238,0.401002,41.8246,30.2359
-354183,0.985066,0.113482,4,15,0,354188,2.08322,-0.00328985,0.301043,0.428244,41.2636,30.7184
-354182,0.857491,0.113482,5,31,0,354186,2.06012,0.0023997,0.365763,0.366198,39.6029,32.5685
-354182,0.903283,0.113482,5,31,0,354186,2.08429,-0.00211335,0.313065,0.383786,40.0561,30.2616
-354187,0.593118,0.113482,5,31,0,354191,2.06018,0.000320498,0.238944,0.412066,41.5702,30.9688
-354185,0.828602,0.113482,5,31,0,354191,2.0943,-0.00314821,0.404282,0.36434,40.212,31.834
-354183,0.993362,0.113482,5,31,0,354186,2.09616,-0.00536357,0.337576,0.367779,39.7565,31.9105
-354181,0.999911,0.113482,5,31,0,354185,2.0887,-0.00247987,0.306349,0.407321,40.1339,31.6667
-354181,0.934292,0.113482,5,31,0,354183,2.05358,0.00232317,0.353269,0.369777,40.8063,31.8043
-354182,0.997929,0.113482,5,31,0,354183,2.09449,-0.00495917,0.327799,0.434626,40.2493,31.264
-354182,0.994231,0.113482,5,31,0,354184,2.03686,0.00559244,0.320442,0.36646,40.7445,31.9259
-354180,0.95965,0.113482,4,15,0,354183,2.05267,0.00269983,0.33988,0.384497,40.3441,31.9906
-354181,0.839501,0.113482,5,31,0,354184,2.07415,0.000375444,0.310171,0.405387,40.3295,31.4656
-354180,0.846791,0.113482,2,7,0,354183,2.07217,0.000290993,0.315157,0.402894,40.3864,31.5555
-354181,0.786976,0.113482,4,27,0,354185,2.06044,0.00227136,0.270135,0.399837,40.9847,31.6187
-354181,0.928803,0.113482,5,31,0,354183,2.07891,-0.00232575,0.310285,0.380346,41.1164,31.7168
-354183,0.884942,0.113482,5,31,0,354184,2.07518,-0.0020533,0.341189,0.405947,41.7398,31.7871
-354181,0.778276,0.113482,3,15,0,354187,2.06675,0.00161057,0.318732,0.406938,40.5907,31.6573
-354182,0.989936,0.113482,4,31,0,354183,2.0671,-0.000402164,0.358129,0.425954,40.8759,30.9767
-354181,0.991549,0.113482,5,31,0,354183,2.05307,0.00264034,0.304363,0.367054,39.9077,32.1087
-354182,0.947484,0.113482,5,31,0,354184,2.0889,-0.00350499,0.33709,0.444915,40.5883,31.238
-354182,0.952829,0.113482,5,31,0,354184,2.04349,0.00474464,0.31521,0.3587,40.9463,32.1828
-354184,0.686597,0.113482,5,31,0,354190,2.07913,-0.00125616,0.317322,0.404919,40.7593,29.5704
-354183,0.999385,0.113482,5,31,0,354188,2.05762,0.00211248,0.287057,0.39565,39.387,33.0075
-354185,0.984088,0.113482,5,31,0,354188,2.04195,0.00523409,0.287788,0.395445,39.6813,33.6108
-354182,0.88538,0.113482,5,31,0,354189,2.05859,0.00281869,0.299063,0.396583,39.0705,30.792
-354185,0.96268,0.113482,5,31,0,354188,2.09601,-0.00511749,0.301567,0.476616,41.1549,31.7251
