# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 20:40:48 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/182mky5f.json
# init = 2 (Default)
# random
#   seed = 51468
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_baselinebxhjy7_k/model_baseline-20250428164048_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.117258
# Diagonal elements of inverse mass matrix:
# 0.000257418, 1.77036e-05, 0.00137413, 0.00452731, 1.20279, 0.000564974
-354181,0.998871,0.117258,5,31,0,354181,2.06063,0.00135901,0.317732,0.394398,41.9344,31.7344
-354182,0.864615,0.117258,4,31,0,354186,2.0525,0.0037329,0.310465,0.406881,42.1386,31.5795
-354181,0.999932,0.117258,5,31,0,354184,2.09308,-0.00455126,0.33439,0.387218,40.1092,31.6714
-354183,0.972833,0.117258,5,31,0,354184,2.04222,0.00559283,0.325747,0.384369,42.1141,31.3907
-354183,0.954242,0.117258,5,31,0,354185,2.08326,-0.00305772,0.347551,0.417993,38.4809,31.3589
-354185,0.860149,0.117258,5,31,0,354187,2.0959,-0.0033078,0.35385,0.409242,38.3765,31.4753
-354181,0.896248,0.117258,4,31,0,354190,2.06919,-0.000594965,0.35983,0.377916,39.8333,32.1827
-354180,0.999227,0.117258,5,31,0,354182,2.06677,0.000938665,0.292769,0.405684,40.7475,31.2522
-354182,0.921156,0.117258,5,31,0,354183,2.06055,0.00106368,0.330594,0.430695,40.1949,32.5264
-354182,0.998309,0.117258,5,31,0,354183,2.0761,-0.000309915,0.332495,0.416933,39.6831,32.7714
-354181,0.9289,0.117258,5,31,0,354187,2.06018,0.00149107,0.33295,0.391676,41.2395,30.5049
-354183,0.987417,0.117258,5,31,0,354184,2.09808,-0.00445851,0.344439,0.435109,40.7856,32.3205
-354183,0.909716,0.117258,4,15,0,354184,2.09489,-0.00377691,0.340717,0.43736,40.6882,32.5629
-354181,0.966418,0.117258,5,31,0,354185,2.08358,-0.00303178,0.345634,0.376923,40.3161,30.9297
-354183,0.991158,0.117258,4,15,0,354184,2.08765,-0.00228611,0.3657,0.365378,41.5025,30.6753
-354182,0.984829,0.117258,5,31,0,354185,2.09372,-0.00360865,0.353724,0.372656,39.8187,31.0053
-354181,0.999388,0.117258,5,31,0,354183,2.07926,-0.0010288,0.325611,0.388561,41.473,32.0539
-354182,0.938515,0.117258,5,31,0,354184,2.05484,0.0033697,0.279132,0.432733,40.9727,31.3099
-354186,0.975097,0.117258,5,31,0,354189,2.07196,-0.000326124,0.301489,0.369844,37.8659,33.505
-354187,0.864318,0.117258,5,31,0,354195,2.04628,0.00511959,0.238766,0.373387,41.4931,32.6252
-354187,0.924961,0.117258,5,31,0,354192,2.0805,-0.00067036,0.31953,0.485415,39.1624,30.9076
-354182,0.999469,0.117258,5,31,0,354189,2.09749,-0.00523211,0.320527,0.386525,41.389,32.0005
-354181,0.999052,0.117258,4,31,0,354186,2.08283,-0.00214727,0.382069,0.416834,41.633,31.6282
-354183,0.787785,0.117258,5,31,0,354186,2.07452,0.000285831,0.366135,0.407295,41.9004,31.2448
-354180,0.939943,0.117258,4,31,0,354183,2.07729,-0.000890787,0.315392,0.41071,41.148,31.6205
-354180,0.969264,0.117258,5,31,0,354181,2.07692,-0.00066788,0.299177,0.37765,40.5036,31.8008
-354181,0.999899,0.117258,5,31,0,354182,2.05472,0.00293314,0.348408,0.396997,40.3508,32.5088
-354183,0.719972,0.117258,5,31,0,354185,2.05439,0.00404427,0.323955,0.405628,40.0106,32.426
-354184,0.978134,0.117258,5,31,0,354185,2.09197,-0.0051124,0.333038,0.382831,40.9337,30.8354
-354183,0.996475,0.117258,5,31,0,354185,2.06516,-0.000277677,0.296648,0.373417,41.4982,31.2461
-354181,0.98043,0.117258,5,31,0,354184,2.0654,0.000491487,0.377655,0.40682,39.5529,31.9143
-354181,0.972905,0.117258,5,31,0,354183,2.06179,0.00182897,0.333013,0.379866,39.208,32.2643
-354183,0.950638,0.117258,5,31,0,354186,2.08366,-0.00234352,0.397442,0.367414,41.4014,32.0081
-354185,0.97289,0.117258,5,31,0,354188,2.04288,0.00462227,0.264765,0.428725,41.1869,30.3495
-354184,0.998154,0.117258,5,31,0,354185,2.04128,0.0054644,0.262165,0.426579,40.912,30.5412
-354184,0.848067,0.117258,5,31,0,354188,2.08734,-0.00261643,0.411117,0.38091,40.2427,32.7941
-354183,0.96882,0.117258,5,31,0,354186,2.06886,0.000894405,0.245343,0.378934,40.5096,31.1513
-354182,0.980851,0.117258,5,31,0,354186,2.07934,-0.00101034,0.35309,0.392159,38.8149,32.1246
-354182,0.993521,0.117258,5,31,0,354184,2.07019,0.000401166,0.30647,0.393896,42.5721,31.4816
-354187,0.972124,0.117258,4,31,0,354188,2.06685,0.000274037,0.270027,0.404115,43.1519,33.3283
-354183,0.995855,0.117258,5,31,0,354188,2.04983,0.00344399,0.259236,0.399704,41.4767,32.2192
-354184,0.994905,0.117258,5,31,0,354191,2.10001,-0.00540782,0.376262,0.429778,38.9071,31.2109
-354180,0.987361,0.117258,4,15,0,354184,2.08918,-0.00325575,0.329111,0.401707,40.2452,31.3735
-354180,0.993843,0.117258,5,31,0,354183,2.05753,0.00216719,0.334969,0.394549,40.9691,31.8881
-354183,0.939274,0.117258,4,15,0,354184,2.07557,-0.00091134,0.381832,0.36781,38.7294,30.6844
-354183,0.998216,0.117258,5,31,0,354187,2.07523,-0.000914608,0.350824,0.363814,39.6083,33.1799
-354181,0.85115,0.117258,4,31,0,354186,2.05556,0.00352522,0.336379,0.375866,40.2425,31.4618
-354180,0.996658,0.117258,4,31,0,354182,2.06112,0.00201364,0.349283,0.40304,40.918,31.6029
-354182,0.891728,0.117258,5,31,0,354184,2.08427,-0.0030486,0.276648,0.396533,39.8506,31.7387
-354183,0.936429,0.117258,5,31,0,354185,2.0415,0.00604037,0.366669,0.398608,41.1178,31.461
-354181,0.99838,0.117258,4,31,0,354185,2.07895,-0.000783469,0.316577,0.388062,40.8509,32.1122
-354181,0.776668,0.117258,3,11,0,354185,2.08052,-0.0022854,0.296422,0.385276,41.4052,32.1013
-354182,0.956876,0.117258,5,31,0,354183,2.04375,0.00529335,0.330275,0.411119,39.441,30.9511
-354182,0.952614,0.117258,5,31,0,354184,2.06895,-0.0005316,0.346033,0.362526,40.7959,32.2495
-354182,0.971626,0.117258,5,31,0,354185,2.08408,-0.00284896,0.307409,0.436444,40.2888,30.7931
-354184,0.987519,0.117258,5,31,0,354186,2.11491,-0.00747949,0.363354,0.395198,39.7162,31.3079
-354180,0.990863,0.117258,5,31,0,354187,2.0813,-0.00146196,0.32109,0.383593,39.6256,31.2692
-354182,0.848674,0.117258,5,31,0,354185,2.07719,-0.00222606,0.289916,0.388495,39.471,31.7377
-354184,0.757146,0.117258,4,31,0,354188,2.06135,-0.000115439,0.313385,0.398002,40.2359,31.5083
-354182,0.99376,0.117258,4,19,0,354186,2.0602,0.00218065,0.321009,0.353389,39.4914,31.8948
-354181,0.969162,0.117258,5,31,0,354184,2.07012,2.69671e-05,0.293661,0.363504,41.2141,32.0675
-354181,0.976613,0.117258,5,31,0,354183,2.06847,3.04219e-05,0.327942,0.37551,40.3089,32.8611
-354181,0.881417,0.117258,5,63,0,354183,2.09483,-0.0038014,0.306612,0.39551,40.0918,31.4803
-354181,0.944841,0.117258,5,31,0,354183,2.08213,-0.00157484,0.336941,0.439463,41.015,31.5265
-354181,0.997338,0.117258,5,31,0,354182,2.06165,0.00129956,0.319185,0.358303,40.1411,32.1633
-354180,0.972218,0.117258,5,31,0,354183,2.07978,-0.00195939,0.304842,0.392916,39.7774,31.7519
-354180,0.931599,0.117258,5,31,0,354182,2.08594,-0.00254711,0.314675,0.385322,39.8376,31.2831
-354181,0.905101,0.117258,5,31,0,354182,2.05892,0.00190996,0.355422,0.398101,41.7784,31.5607
-354181,0.984425,0.117258,5,31,0,354183,2.05087,0.00319266,0.375246,0.393581,40.8202,31.2439
-354184,0.997544,0.117258,5,31,0,354185,2.06104,0.00180381,0.317325,0.360815,39.8028,33.3917
-354185,0.779227,0.117258,4,15,0,354187,2.06445,0.000841415,0.318787,0.343479,39.845,33.5125
-354184,0.99502,0.117258,5,31,0,354191,2.09589,-0.00479759,0.380139,0.396717,41.0387,30.2795
-354184,0.933547,0.117258,5,31,0,354187,2.09698,-0.00406277,0.316029,0.454159,40.9136,31.8886
-354183,0.999971,0.117258,5,31,0,354186,2.07022,-0.000188542,0.344031,0.334362,40.1277,31.9004
-354184,0.993207,0.117258,5,31,0,354188,2.07666,-0.000792847,0.306363,0.350888,42.108,30.3066
-354181,0.953304,0.117258,4,15,0,354185,2.08746,-0.00252116,0.322693,0.371822,40.4409,31.6123
-354182,0.999766,0.117258,5,31,0,354183,2.07802,-0.000914422,0.331909,0.409426,38.53,31.1224
-354181,0.999907,0.117258,4,15,0,354182,2.08213,-0.00180576,0.327283,0.408449,38.7656,31.1581
