# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_baseline_model
# start_datetime = 2025-04-28 19:09:43 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/mu80ke9f.json
# init = 2 (Default)
# random
#   seed = 35095
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmp5ckvn70_/model_baseline_a2km8w8/model_baseline-20250428150942_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_baseline.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.0773117
# Diagonal elements of inverse mass matrix:
# 1.12588, 0.0518961, 0.000659501, 0.00242313, 0.557613, 0.000274715
-7224.86,0.939518,0.0773117,5,63,0,7228.11,-8.62769,2.17101,0.321455,0.383209,41.0011,32.3677
-7227.33,0.969532,0.0773117,5,31,0,7227.76,-9.32334,2.31996,0.304045,0.405598,41.375,31.4225
-7229.06,0.996255,0.0773117,6,63,0,7230.99,-9.6366,2.38645,0.364662,0.353265,40.8701,32.3677
-7225.88,0.998733,0.0773117,5,31,0,7231.26,-8.56088,2.16864,0.305266,0.391139,40.6128,31.6028
-7225.44,0.995593,0.0773117,5,63,0,7228.51,-9.58739,2.38506,0.325508,0.394731,40.6851,32.6612
-7224.92,0.991374,0.0773117,5,31,0,7226.05,-8.85805,2.22638,0.314136,0.388425,40.6686,32.1353
-7225.13,0.719518,0.0773117,5,63,0,7230.68,-8.87824,2.21666,0.34295,0.39724,40.9098,32.3506
-7225.15,0.987842,0.0773117,5,31,0,7226.14,-8.86923,2.24167,0.336438,0.399814,41.4303,32.484
-7225.93,0.999724,0.0773117,6,63,0,7227.45,-9.37361,2.33819,0.335594,0.413133,40.9526,32.743
-7226.18,0.94354,0.0773117,6,63,0,7227.41,-9.36434,2.31837,0.309656,0.409462,40.9382,32.0486
-7230.65,0.695365,0.0773117,3,15,0,7234.1,-9.43001,2.29771,0.296054,0.424367,41.0904,31.7026
-7226.58,0.998253,0.0773117,5,31,0,7230.42,-8.77133,2.20405,0.307221,0.416465,41.258,31.6785
-7227.47,0.89987,0.0773117,6,63,0,7230.72,-7.7476,1.99272,0.320092,0.362921,41.1334,33.1361
-7228.07,0.836114,0.0773117,6,63,0,7232.09,-8.67824,2.2209,0.326707,0.435963,40.3291,31.9162
-7229.05,0.757846,0.0773117,5,31,0,7231.33,-8.51152,2.20656,0.335113,0.43298,40.4535,31.9363
-7228.89,0.997621,0.0773117,5,31,0,7230.5,-9.02895,2.31659,0.345288,0.431101,40.3236,32.2093
-7227.12,0.952102,0.0773117,6,63,0,7230.5,-8.13368,2.03294,0.300554,0.385024,41.2923,32.2751
-7228.07,0.820981,0.0773117,5,59,0,7231.79,-5.89626,1.6113,0.320673,0.388785,40.6337,32.2315
-7225.33,0.989368,0.0773117,5,31,0,7228.61,-7.9114,2.0103,0.350363,0.398783,40.783,32.1618
-7226.4,0.982805,0.0773117,6,63,0,7227.19,-7.27147,1.87282,0.31248,0.37415,40.6655,31.9903
-7227.59,0.967868,0.0773117,6,63,0,7230.2,-10.2808,2.51757,0.34846,0.41448,40.8946,32.6518
-7229.9,0.969832,0.0773117,5,31,0,7231.64,-10.9257,2.71463,0.3213,0.406743,42.0992,31.9791
-7230.67,0.949876,0.0773117,5,31,0,7232.57,-11.0496,2.68359,0.31845,0.40613,42.3979,31.9143
-7230.28,0.942582,0.0773117,2,7,0,7231.51,-11.0546,2.70262,0.318551,0.404746,42.4413,31.9069
-7227.57,0.858264,0.0773117,5,31,0,7233.52,-9.44285,2.34402,0.296734,0.382679,42.0993,32.1042
-7227.67,0.999619,0.0773117,4,15,0,7227.97,-9.5427,2.37364,0.29784,0.379616,42.1258,32.0634
-7229.57,0.959281,0.0773117,6,63,0,7231.51,-6.19662,1.67061,0.364145,0.40839,39.6416,32.5274
-7226.63,0.983347,0.0773117,5,31,0,7231.54,-7.43793,1.9294,0.360993,0.388818,41.5682,32.8085
-7225.77,0.864119,0.0773117,5,31,0,7228.36,-7.0027,1.82415,0.341109,0.391971,40.6003,32.1785
-7228.63,0.772185,0.0773117,5,63,0,7230.42,-8.0554,2.10256,0.359341,0.42019,39.8808,32.3698
-7225.94,0.989527,0.0773117,6,63,0,7229.58,-7.34061,1.91515,0.30648,0.378383,40.6692,32.3849
-7226.23,0.976117,0.0773117,6,63,0,7228.72,-9.56263,2.40105,0.341022,0.389456,40.9878,31.6381
-7227.19,0.771794,0.0773117,6,63,0,7230.44,-7.09111,1.8211,0.31606,0.395842,40.7791,32.9483
-7226.56,0.998979,0.0773117,5,31,0,7228.07,-6.96994,1.83058,0.30325,0.394204,40.9888,32.8046
-7226.9,0.995911,0.0773117,5,31,0,7227.45,-6.74916,1.76856,0.304344,0.391738,41.3934,32.5813
-7225.29,0.971256,0.0773117,6,63,0,7227.53,-7.85833,2.02672,0.332987,0.385034,40.2028,32.1001
-7225.63,0.978615,0.0773117,6,63,0,7226.73,-7.91515,2.01358,0.32793,0.399158,41.7115,32.4908
-7224.95,0.88727,0.0773117,4,31,0,7229.71,-7.94411,2.03278,0.315324,0.402541,40.8961,32.2712
-7225.57,0.989495,0.0773117,5,31,0,7226.54,-7.56132,1.96027,0.303931,0.397499,40.9396,32.5342
-7228.01,0.996799,0.0773117,5,31,0,7229.51,-8.51615,2.15616,0.339379,0.392513,38.8864,32.6299
-7227.09,0.834723,0.0773117,6,63,0,7231.22,-8.11383,2.10037,0.370809,0.375776,40.8158,32.2131
-7226.04,0.998707,0.0773117,6,63,0,7228.97,-9.06546,2.24811,0.353557,0.386382,41.2504,32.2674
-7225.17,0.96244,0.0773117,6,63,0,7227.22,-7.89964,2.02515,0.337234,0.407936,41.2071,32.3688
-7225.14,0.996856,0.0773117,6,63,0,7226.55,-8.43599,2.13877,0.307814,0.383249,40.4874,32.2747
-7224.91,0.978062,0.0773117,5,63,0,7227.52,-8.52967,2.16321,0.326282,0.39269,40.3458,32.0127
-7225.79,0.998002,0.0773117,5,63,0,7226.2,-8.86137,2.23611,0.358987,0.400298,40.1363,32.4272
-7226.07,0.97201,0.0773117,6,63,0,7227.23,-7.81145,1.99275,0.313099,0.398281,41.8838,32.4079
-7225.2,0.930107,0.0773117,5,63,0,7227.28,-8.24522,2.08637,0.312937,0.383408,40.4355,32.4023
-7225.39,0.992035,0.0773117,5,31,0,7226.91,-7.80128,1.99143,0.33876,0.37533,40.6929,32.3099
-7227.64,0.989477,0.0773117,5,31,0,7228.03,-7.66424,1.95785,0.309787,0.430494,40.7551,31.7595
-7226.54,0.985282,0.0773117,5,63,0,7230.5,-8.48915,2.13649,0.323635,0.426836,41.0923,31.9614
-7227.75,0.982919,0.0773117,6,63,0,7230.08,-8.24745,2.12008,0.349898,0.362287,41.2076,33.0386
-7225.3,0.98296,0.0773117,5,31,0,7228.25,-8.3743,2.14958,0.34721,0.388725,41.1561,32.2861
-7225.49,0.873954,0.0773117,5,31,0,7227.37,-7.9806,2.03393,0.33446,0.393387,41.0944,31.6496
-7228.17,0.991746,0.0773117,6,63,0,7230.42,-10.9564,2.68612,0.343514,0.396907,40.9026,32.9669
-7226.74,0.967424,0.0773117,6,63,0,7229.8,-9.19883,2.32407,0.327089,0.406967,40.1684,31.5716
-7227.65,0.985795,0.0773117,6,63,0,7229.85,-7.44414,1.94471,0.315792,0.364537,41.6883,31.8399
