# stan_version_major = 2
# stan_version_minor = 36
# stan_version_patch = 0
# model = model_wide_model
# start_datetime = 2025-04-28 21:17:18 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/w9hr8lz7.json
# init = 2 (Default)
# random
#   seed = 36343
# output
#   file = /var/folders/86/3gll7lw97bd1x0htrdm3wgfw0000gn/T/tmppyk86fto/model_widem9axxrg1/model_wide-20250428171718_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.36.0
# stancflags = --filename-in-msg=model_wide.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,beta_motif,mu_0,sigma_0,mu_1,sigma_1
# Adaptation terminated
# Step size = 0.110026
# Diagonal elements of inverse mass matrix:
# 0.000303738, 1.94116e-05, 0.00162097, 0.0049619, 1.1443, 0.000428294
-354186,0.556755,0.110026,4,27,0,354192,2.05911,0.00119686,0.255674,0.404792,40.7997,32.0624
-354187,0.999375,0.110026,5,31,0,354189,2.07981,-0.00242843,0.280596,0.387091,40.4249,33.0184
-354185,0.996782,0.110026,5,31,0,354189,2.04458,0.00443505,0.379713,0.404852,40.3375,31.9152
-354185,0.824592,0.110026,5,31,0,354189,2.06543,0.00114347,0.289761,0.382301,42.1748,32.1957
-354185,0.788029,0.110026,5,31,0,354188,2.04676,0.00359384,0.365732,0.382203,40.1579,32.0652
-354187,0.93663,0.110026,5,31,0,354189,2.08651,-0.00367648,0.310751,0.37162,42.0019,32.2508
-354186,0.985772,0.110026,5,31,0,354188,2.09683,-0.00376817,0.312786,0.404804,41.5931,31.7331
-354188,0.979056,0.110026,5,31,0,354192,2.08732,-0.00291286,0.2968,0.450514,37.9636,31.4657
-354186,0.968543,0.110026,4,15,0,354189,2.07789,-0.00121963,0.305456,0.427379,38.725,30.8946
-354185,1,0.110026,5,31,0,354188,2.0423,0.00501873,0.367258,0.375504,40.1988,31.5791
-354187,0.81068,0.110026,5,31,0,354191,2.05739,0.00147354,0.274257,0.410974,41.956,30.7931
-354186,0.994033,0.110026,5,31,0,354188,2.07354,-0.00136701,0.381153,0.376638,39.1559,31.5545
-354189,0.902725,0.110026,5,31,0,354191,2.04428,0.0036057,0.32253,0.397239,40.0381,33.5417
-354189,0.852697,0.110026,5,31,0,354192,2.04138,0.00606818,0.327484,0.404501,40.2692,33.5273
-354184,0.988251,0.110026,5,31,0,354190,2.06483,0.000816384,0.358719,0.368709,40.7986,31.5789
-354184,0.994224,0.110026,4,31,0,354189,2.0769,-0.00122146,0.351533,0.386755,41.7562,31.4579
-354187,0.954074,0.110026,5,31,0,354189,2.05693,0.00201653,0.264158,0.456822,40.5915,30.8909
-354188,0.795472,0.110026,5,31,0,354192,2.08408,-0.00301732,0.383298,0.35109,41.03,32.4803
-354185,0.999936,0.110026,5,31,0,354190,2.08357,-0.00171823,0.314073,0.361218,39.3471,31.5815
-354186,0.994712,0.110026,5,31,0,354188,2.08238,-0.0014661,0.294364,0.401007,39.5196,33.0326
-354186,0.98767,0.110026,5,31,0,354189,2.10154,-0.00598903,0.284226,0.396916,39.729,31.8598
-354185,0.997322,0.110026,5,31,0,354188,2.06311,0.00180233,0.344614,0.438626,39.9225,32.0801
-354186,0.988104,0.110026,5,31,0,354187,2.06126,0.00108986,0.291088,0.384173,40.9054,30.4571
-354187,0.99384,0.110026,5,31,0,354190,2.07419,-0.000240027,0.261184,0.373989,40.9485,30.527
-354189,0.999916,0.110026,4,15,0,354190,2.06648,0.00071257,0.227433,0.386623,40.435,30.2836
-354185,0.997005,0.110026,5,31,0,354191,2.05902,0.00196288,0.325273,0.439715,41.4451,31.218
-354184,0.900833,0.110026,5,31,0,354187,2.08845,-0.00286415,0.342805,0.402686,40.7787,31.4147
-354185,0.957193,0.110026,5,31,0,354187,2.06244,0.000827947,0.285989,0.379017,40.7124,32.2489
-354186,0.967123,0.110026,5,31,0,354189,2.08623,-0.00208683,0.33861,0.385018,42.1711,31.2756
-354185,0.993986,0.110026,5,31,0,354187,2.0796,-0.00193115,0.357627,0.360346,40.8982,31.81
-354184,0.999984,0.110026,5,31,0,354186,2.06566,0.000890967,0.365502,0.413131,40.4782,32.2656
-354185,0.959697,0.110026,5,31,0,354186,2.07365,-0.000858147,0.378018,0.423677,40.1124,32.2499
-354189,0.937185,0.110026,4,31,0,354192,2.07113,-0.000232251,0.419338,0.455034,39.0697,32.8975
-354186,0.999975,0.110026,5,31,0,354192,2.08872,-0.00327772,0.26529,0.388259,39.951,32.3373
-354188,0.864998,0.110026,5,31,0,354189,2.04578,0.0050585,0.387141,0.410919,40.969,30.443
-354185,1,0.110026,5,31,0,354189,2.07599,-0.00146547,0.291078,0.388236,39.7617,32.6496
